track_name,artist_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
First We Take Manhattan,Joe Cocker,spotify:track:1OLknRcMJ0PZ6fC2pqFGjm,0.646,0.898,7,-5.856,0,0.027,0.00108,0.0124,0.377,0.772,129.352,audio_features,1OLknRcMJ0PZ6fC2pqFGjm,https://api.spotify.com/v1/tracks/1OLknRcMJ0PZ6fC2pqFGjm,https://api.spotify.com/v1/audio-analysis/1OLknRcMJ0PZ6fC2pqFGjm,224800,4
I Wouldn't Want to Be Like You,The Alan Parsons Project,spotify:track:4sCCZW0ezEPAexAidFsoVm,0.657,0.353,1,-19.724,1,0.0643,0.471,1.57e-05,0.0946,0.24,100.824,audio_features,4sCCZW0ezEPAexAidFsoVm,https://api.spotify.com/v1/tracks/4sCCZW0ezEPAexAidFsoVm,https://api.spotify.com/v1/audio-analysis/4sCCZW0ezEPAexAidFsoVm,203347,4
What's The Ugliest Part Of Your Body?,The Mothers Of Invention,spotify:track:56YzpDU2z20vOMRjRHtGBd,0.4,0.337,7,-11.868,1,0.0705,0.744,2.16e-05,0.283,0.673,182.945,audio_features,56YzpDU2z20vOMRjRHtGBd,https://api.spotify.com/v1/tracks/56YzpDU2z20vOMRjRHtGBd,https://api.spotify.com/v1/audio-analysis/56YzpDU2z20vOMRjRHtGBd,63013,5
Nothing to Say - 2001 Remaster,Jethro Tull,spotify:track:28UVhaTWdEkoHmKzwGcVE5,0.464,0.571,4,-9.918,0,0.0321,0.305,1.61e-06,0.313,0.654,122.73,audio_features,28UVhaTWdEkoHmKzwGcVE5,https://api.spotify.com/v1/tracks/28UVhaTWdEkoHmKzwGcVE5,https://api.spotify.com/v1/audio-analysis/28UVhaTWdEkoHmKzwGcVE5,314173,4
Further On Down The Road,Eric Clapton,spotify:track:1B6NfrWLntiNiMCLAkYM6V,0.74,0.553,9,-7.63,1,0.0866,0.163,3.36e-05,0.0897,0.834,170.178,audio_features,1B6NfrWLntiNiMCLAkYM6V,https://api.spotify.com/v1/tracks/1B6NfrWLntiNiMCLAkYM6V,https://api.spotify.com/v1/audio-analysis/1B6NfrWLntiNiMCLAkYM6V,344493,4
Minstrel in the Gallery - 2002 Remaster,Jethro Tull,spotify:track:6JWLeCDXGkCFlB6aIDNsCF,0.38,0.455,11,-11.818,0,0.0771,0.0418,1.66e-06,0.0682,0.678,96.862,audio_features,6JWLeCDXGkCFlB6aIDNsCF,https://api.spotify.com/v1/tracks/6JWLeCDXGkCFlB6aIDNsCF,https://api.spotify.com/v1/audio-analysis/6JWLeCDXGkCFlB6aIDNsCF,491360,4
I Love the Dead,Alice Cooper,spotify:track:3YGTmClynTXKu36Q4OxUQa,0.333,0.529,5,-7.716,1,0.0352,0.159,0.00416,0.499,0.424,151.035,audio_features,3YGTmClynTXKu36Q4OxUQa,https://api.spotify.com/v1/tracks/3YGTmClynTXKu36Q4OxUQa,https://api.spotify.com/v1/audio-analysis/3YGTmClynTXKu36Q4OxUQa,307227,4
Bring Back That Leroy Brown - Remastered 2011,Queen,spotify:track:5jQGIcVqaRqpaNkkFt4P8H,0.702,0.641,0,-5.594,1,0.0879,0.399,0.0,0.0763,0.863,118.486,audio_features,5jQGIcVqaRqpaNkkFt4P8H,https://api.spotify.com/v1/tracks/5jQGIcVqaRqpaNkkFt4P8H,https://api.spotify.com/v1/audio-analysis/5jQGIcVqaRqpaNkkFt4P8H,135307,4
She Came In Through The Bathroom Window,Joe Cocker,spotify:track:4W7RVUCTm9ypxfsFTDfF38,0.556,0.647,2,-6.398,1,0.0296,0.585,1.24e-05,0.072,0.697,87.893,audio_features,4W7RVUCTm9ypxfsFTDfF38,https://api.spotify.com/v1/tracks/4W7RVUCTm9ypxfsFTDfF38,https://api.spotify.com/v1/audio-analysis/4W7RVUCTm9ypxfsFTDfF38,159560,4
Screw,The Cure,spotify:track:1p1Dj0gMNSkPi9P8W0TokM,0.769,0.91,0,-6.553,1,0.0862,0.416,0.394,0.265,0.6,117.163,audio_features,1p1Dj0gMNSkPi9P8W0TokM,https://api.spotify.com/v1/tracks/1p1Dj0gMNSkPi9P8W0TokM,https://api.spotify.com/v1/audio-analysis/1p1Dj0gMNSkPi9P8W0TokM,158040,4
Travelled,Supertramp,spotify:track:3GbL3wO1qicrvsYkUohNPJ,0.391,0.572,5,-9.284,1,0.0357,0.186,0.000596,0.0615,0.396,128.323,audio_features,3GbL3wO1qicrvsYkUohNPJ,https://api.spotify.com/v1/tracks/3GbL3wO1qicrvsYkUohNPJ,https://api.spotify.com/v1/audio-analysis/3GbL3wO1qicrvsYkUohNPJ,265560,4
Some Day the Sun Won't Shine for You - 2001 Remaster,Jethro Tull,spotify:track:4FXREN155PIrKEDbfR4riS,0.563,0.104,11,-18.145,1,0.0483,0.514,0.000229,0.118,0.695,135.06,audio_features,4FXREN155PIrKEDbfR4riS,https://api.spotify.com/v1/tracks/4FXREN155PIrKEDbfR4riS,https://api.spotify.com/v1/audio-analysis/4FXREN155PIrKEDbfR4riS,169200,3
This is Radio Clash,The Clash,spotify:track:1UPrXV04wAEgW7ywTysMDD,0.914,0.752,0,-5.525,1,0.116,0.0319,0.000454,0.245,0.735,122.301,audio_features,1UPrXV04wAEgW7ywTysMDD,https://api.spotify.com/v1/tracks/1UPrXV04wAEgW7ywTysMDD,https://api.spotify.com/v1/audio-analysis/1UPrXV04wAEgW7ywTysMDD,251253,4
Eli's Coming - Single Version,Three Dog Night,spotify:track:5VIydaqMX6oEirV8Te449y,0.332,0.777,9,-7.055,0,0.104,0.378,0.00335,0.206,0.446,167.281,audio_features,5VIydaqMX6oEirV8Te449y,https://api.spotify.com/v1/tracks/5VIydaqMX6oEirV8Te449y,https://api.spotify.com/v1/audio-analysis/5VIydaqMX6oEirV8Te449y,161853,4
Summertime,The Zombies,spotify:track:4PuDY40NUk3VgIaFAzHQJ7,0.382,0.267,9,-13.327,0,0.0483,0.914,0.0044,0.108,0.324,180.798,audio_features,4PuDY40NUk3VgIaFAzHQJ7,https://api.spotify.com/v1/tracks/4PuDY40NUk3VgIaFAzHQJ7,https://api.spotify.com/v1/audio-analysis/4PuDY40NUk3VgIaFAzHQJ7,133493,3
Rock And Roll Records,J.J. Cale,spotify:track:25c0HZVY1TRd8VOsle1CcX,0.831,0.355,0,-14.784,0,0.0547,0.843,0.185,0.102,0.88,129.101,audio_features,25c0HZVY1TRd8VOsle1CcX,https://api.spotify.com/v1/tracks/25c0HZVY1TRd8VOsle1CcX,https://api.spotify.com/v1/audio-analysis/25c0HZVY1TRd8VOsle1CcX,126667,4
Dealer / Spanish Rose,Santana,spotify:track:0N0XtmVwvPRmhINVhr8wCU,0.431,0.421,9,-16.767,1,0.0388,0.0393,0.000852,0.183,0.495,121.634,audio_features,0N0XtmVwvPRmhINVhr8wCU,https://api.spotify.com/v1/tracks/0N0XtmVwvPRmhINVhr8wCU,https://api.spotify.com/v1/audio-analysis/0N0XtmVwvPRmhINVhr8wCU,350627,4
Lazy Sunday (Mono),Small Faces,spotify:track:2CV7c1Hlss52ZiHRZS9x6w,0.577,0.627,2,-8.036,1,0.0476,0.105,3.09e-06,0.684,0.299,134.058,audio_features,2CV7c1Hlss52ZiHRZS9x6w,https://api.spotify.com/v1/tracks/2CV7c1Hlss52ZiHRZS9x6w,https://api.spotify.com/v1/audio-analysis/2CV7c1Hlss52ZiHRZS9x6w,184293,4
Lazy Sunday (Mono),Lane,spotify:track:2CV7c1Hlss52ZiHRZS9x6w,0.577,0.627,2,-8.036,1,0.0476,0.105,3.09e-06,0.684,0.299,134.058,audio_features,2CV7c1Hlss52ZiHRZS9x6w,https://api.spotify.com/v1/tracks/2CV7c1Hlss52ZiHRZS9x6w,https://api.spotify.com/v1/audio-analysis/2CV7c1Hlss52ZiHRZS9x6w,184293,4
Lazy Sunday (Mono),Marriott,spotify:track:2CV7c1Hlss52ZiHRZS9x6w,0.577,0.627,2,-8.036,1,0.0476,0.105,3.09e-06,0.684,0.299,134.058,audio_features,2CV7c1Hlss52ZiHRZS9x6w,https://api.spotify.com/v1/tracks/2CV7c1Hlss52ZiHRZS9x6w,https://api.spotify.com/v1/audio-analysis/2CV7c1Hlss52ZiHRZS9x6w,184293,4
Alison,Elvis Costello,spotify:track:0pw5rfwxKuRJju5J7457yV,0.555,0.323,1,-10.774,0,0.0469,0.752,4.28e-05,0.209,0.371,176.387,audio_features,0pw5rfwxKuRJju5J7457yV,https://api.spotify.com/v1/tracks/0pw5rfwxKuRJju5J7457yV,https://api.spotify.com/v1/audio-analysis/0pw5rfwxKuRJju5J7457yV,204533,4
Dun Ringill - 2004 Remaster,Jethro Tull,spotify:track:0RcggijImbgd0o74XSLbnP,0.497,0.26,10,-15.987,1,0.0572,0.869,0.0,0.096,0.649,153.174,audio_features,0RcggijImbgd0o74XSLbnP,https://api.spotify.com/v1/tracks/0RcggijImbgd0o74XSLbnP,https://api.spotify.com/v1/audio-analysis/0RcggijImbgd0o74XSLbnP,162867,3
Always the Sun,The Stranglers,spotify:track:5m2zSfp6RIGeutiwBdX2uB,0.669,0.775,2,-7.138,1,0.0265,0.0162,0.736,0.0703,0.962,133.058,audio_features,5m2zSfp6RIGeutiwBdX2uB,https://api.spotify.com/v1/tracks/5m2zSfp6RIGeutiwBdX2uB,https://api.spotify.com/v1/audio-analysis/5m2zSfp6RIGeutiwBdX2uB,244373,4
Poison,Alice Cooper,spotify:track:1uQLb3cH6AgMlYm6laPZQl,0.314,0.902,2,-7.198,0,0.125,0.00573,5.35e-05,0.0918,0.283,119.04,audio_features,1uQLb3cH6AgMlYm6laPZQl,https://api.spotify.com/v1/tracks/1uQLb3cH6AgMlYm6laPZQl,https://api.spotify.com/v1/audio-analysis/1uQLb3cH6AgMlYm6laPZQl,269747,4
The Silent Sun,Genesis,spotify:track:5D6O9EEreg7GvVzUTZAfNx,0.42,0.528,7,-7.695,1,0.0278,0.00463,6.77e-05,0.202,0.484,104.218,audio_features,5D6O9EEreg7GvVzUTZAfNx,https://api.spotify.com/v1/tracks/5D6O9EEreg7GvVzUTZAfNx,https://api.spotify.com/v1/audio-analysis/5D6O9EEreg7GvVzUTZAfNx,133467,4
Planet Earth - Single Version,Duran Duran,spotify:track:7Ae99gAk9GEnRw4cmB2a0H,0.636,0.859,0,-5.739,1,0.0377,0.0129,0.00226,0.142,0.472,131.529,audio_features,7Ae99gAk9GEnRw4cmB2a0H,https://api.spotify.com/v1/tracks/7Ae99gAk9GEnRw4cmB2a0H,https://api.spotify.com/v1/audio-analysis/7Ae99gAk9GEnRw4cmB2a0H,242907,4
Subway Song,The Cure,spotify:track:4p9IDEZrNH6KxDDon25NHW,0.66,0.133,1,-21.964,1,0.0496,0.357,0.791,0.458,0.431,126.871,audio_features,4p9IDEZrNH6KxDDon25NHW,https://api.spotify.com/v1/tracks/4p9IDEZrNH6KxDDon25NHW,https://api.spotify.com/v1/audio-analysis/4p9IDEZrNH6KxDDon25NHW,118360,4
Space Cowboy,Steve Miller Band,spotify:track:7iE4HfmXXTikkQqbCi40C7,0.456,0.647,0,-12.946,0,0.0352,0.218,5.12e-06,0.489,0.757,121.447,audio_features,7iE4HfmXXTikkQqbCi40C7,https://api.spotify.com/v1/tracks/7iE4HfmXXTikkQqbCi40C7,https://api.spotify.com/v1/audio-analysis/7iE4HfmXXTikkQqbCi40C7,296333,4
Shake Your Moneymaker,Fleetwood Mac,spotify:track:297d1jRTqW8NtyPIezD8z6,0.469,0.907,9,-9.013,1,0.0409,0.615,0.00109,0.261,0.962,101.262,audio_features,297d1jRTqW8NtyPIezD8z6,https://api.spotify.com/v1/tracks/297d1jRTqW8NtyPIezD8z6,https://api.spotify.com/v1/audio-analysis/297d1jRTqW8NtyPIezD8z6,175133,4
I Robot,The Alan Parsons Project,spotify:track:2QSuqxALyh7JFoQEBxyo0H,0.612,0.56,7,-19.892,1,0.0406,0.4,0.82,0.166,0.559,90.575,audio_features,2QSuqxALyh7JFoQEBxyo0H,https://api.spotify.com/v1/tracks/2QSuqxALyh7JFoQEBxyo0H,https://api.spotify.com/v1/audio-analysis/2QSuqxALyh7JFoQEBxyo0H,360773,4
Something's Coming On - Single Version,Joe Cocker,spotify:track:3FpdwSVQWQxlgt7VhAmCqM,0.59,0.639,5,-11.626,1,0.0312,0.693,0.00437,0.209,0.907,110.282,audio_features,3FpdwSVQWQxlgt7VhAmCqM,https://api.spotify.com/v1/tracks/3FpdwSVQWQxlgt7VhAmCqM,https://api.spotify.com/v1/audio-analysis/3FpdwSVQWQxlgt7VhAmCqM,135467,4
Pursuit on 53rd St.,The Doobie Brothers,spotify:track:76mvwMUJfkgvnalJKtI6qc,0.532,0.938,4,-6.748,1,0.0388,0.123,4.27e-06,0.0717,0.887,138.159,audio_features,76mvwMUJfkgvnalJKtI6qc,https://api.spotify.com/v1/tracks/76mvwMUJfkgvnalJKtI6qc,https://api.spotify.com/v1/audio-analysis/76mvwMUJfkgvnalJKtI6qc,154360,4
Surely,Supertramp,spotify:track:4HsOF9V5D35qvBlbru1uHD,0.249,0.482,0,-13.206,1,0.0408,0.357,0.0464,0.323,0.33,139.743,audio_features,4HsOF9V5D35qvBlbru1uHD,https://api.spotify.com/v1/tracks/4HsOF9V5D35qvBlbru1uHD,https://api.spotify.com/v1/audio-analysis/4HsOF9V5D35qvBlbru1uHD,188175,4
Return to Fantasy,Uriah Heep,spotify:track:6sEAX5nsTZQGg6jjq6Qbdi,0.249,0.771,10,-10.107,0,0.0701,0.000129,0.357,0.119,0.385,165.069,audio_features,6sEAX5nsTZQGg6jjq6Qbdi,https://api.spotify.com/v1/tracks/6sEAX5nsTZQGg6jjq6Qbdi,https://api.spotify.com/v1/audio-analysis/6sEAX5nsTZQGg6jjq6Qbdi,351453,4
Lady D'Arbanville,Yusuf / Cat Stevens,spotify:track:4R6uNlgPV9UZhgLLF578oD,0.497,0.265,4,-12.762,0,0.0352,0.503,3.09e-06,0.0871,0.567,100.926,audio_features,4R6uNlgPV9UZhgLLF578oD,https://api.spotify.com/v1/tracks/4R6uNlgPV9UZhgLLF578oD,https://api.spotify.com/v1/audio-analysis/4R6uNlgPV9UZhgLLF578oD,224933,4
Town Called Malice,The Jam,spotify:track:748CmtMaNBtOep4loAZePo,0.551,0.919,2,-8.916,1,0.0778,0.00193,0.006,0.0656,0.731,101.879,audio_features,748CmtMaNBtOep4loAZePo,https://api.spotify.com/v1/tracks/748CmtMaNBtOep4loAZePo,https://api.spotify.com/v1/audio-analysis/748CmtMaNBtOep4loAZePo,175107,4
Undun - Remastered,The Guess Who,spotify:track:6ZJSLtem8RwMl9NjfTiznS,0.479,0.475,4,-9.906,0,0.0387,0.275,1.92e-05,0.136,0.455,135.602,audio_features,6ZJSLtem8RwMl9NjfTiznS,https://api.spotify.com/v1/tracks/6ZJSLtem8RwMl9NjfTiznS,https://api.spotify.com/v1/audio-analysis/6ZJSLtem8RwMl9NjfTiznS,257867,4
Boulevard de la Madeleine,The Moody Blues,spotify:track:3JXrP2HszKT6VQQHYZjclE,0.622,0.451,4,-11.274,0,0.0316,0.617,0.0,0.19,0.588,113.029,audio_features,3JXrP2HszKT6VQQHYZjclE,https://api.spotify.com/v1/tracks/3JXrP2HszKT6VQQHYZjclE,https://api.spotify.com/v1/audio-analysis/3JXrP2HszKT6VQQHYZjclE,173067,4
Venus In Furs - Album Version (Mono),The Velvet Underground,spotify:track:5Khm5rjQnbxz0rXQIVj3lW,0.238,0.722,8,-7.537,0,0.0457,0.0323,0.679,0.0999,0.568,144.452,audio_features,5Khm5rjQnbxz0rXQIVj3lW,https://api.spotify.com/v1/tracks/5Khm5rjQnbxz0rXQIVj3lW,https://api.spotify.com/v1/audio-analysis/5Khm5rjQnbxz0rXQIVj3lW,313387,4
Dharma for One - 2001 Remaster,Jethro Tull,spotify:track:74GBCwfzw1LoCnkVVC145e,0.466,0.825,9,-11.927,1,0.0834,0.014,0.857,0.184,0.826,104.793,audio_features,74GBCwfzw1LoCnkVVC145e,https://api.spotify.com/v1/tracks/74GBCwfzw1LoCnkVVC145e,https://api.spotify.com/v1/audio-analysis/74GBCwfzw1LoCnkVVC145e,255227,4
I'll Be Your Doctor,Joe Cocker,spotify:track:2pbKZ8Ev8jDYdd9O3DhnuI,0.818,0.794,5,-4.31,0,0.0309,0.0335,3.03e-05,0.113,0.961,111.019,audio_features,2pbKZ8Ev8jDYdd9O3DhnuI,https://api.spotify.com/v1/tracks/2pbKZ8Ev8jDYdd9O3DhnuI,https://api.spotify.com/v1/audio-analysis/2pbKZ8Ev8jDYdd9O3DhnuI,210773,4
I Remember You - Remastered Version,Eurythmics,spotify:track:25rro0fZw6L6vkPWwzHyuf,0.555,0.732,7,-6.227,1,0.0408,0.369,1.5e-05,0.502,0.533,88.222,audio_features,25rro0fZw6L6vkPWwzHyuf,https://api.spotify.com/v1/tracks/25rro0fZw6L6vkPWwzHyuf,https://api.spotify.com/v1/audio-analysis/25rro0fZw6L6vkPWwzHyuf,301493,4
I Remember You - Remastered Version,Annie Lennox,spotify:track:25rro0fZw6L6vkPWwzHyuf,0.555,0.732,7,-6.227,1,0.0408,0.369,1.5e-05,0.502,0.533,88.222,audio_features,25rro0fZw6L6vkPWwzHyuf,https://api.spotify.com/v1/tracks/25rro0fZw6L6vkPWwzHyuf,https://api.spotify.com/v1/audio-analysis/25rro0fZw6L6vkPWwzHyuf,301493,4
I Remember You - Remastered Version,Dave Stewart,spotify:track:25rro0fZw6L6vkPWwzHyuf,0.555,0.732,7,-6.227,1,0.0408,0.369,1.5e-05,0.502,0.533,88.222,audio_features,25rro0fZw6L6vkPWwzHyuf,https://api.spotify.com/v1/tracks/25rro0fZw6L6vkPWwzHyuf,https://api.spotify.com/v1/audio-analysis/25rro0fZw6L6vkPWwzHyuf,301493,4
Take Your Clothes Off When You Dance,The Mothers Of Invention,spotify:track:550YpmfhHjNO7xqvScSC0i,0.843,0.577,11,-10.433,0,0.0511,0.806,2.39e-06,0.164,0.951,120.688,audio_features,550YpmfhHjNO7xqvScSC0i,https://api.spotify.com/v1/tracks/550YpmfhHjNO7xqvScSC0i,https://api.spotify.com/v1/audio-analysis/550YpmfhHjNO7xqvScSC0i,92787,4
Tin Soldier,Small Faces,spotify:track:0lnjuXBC2RUYD350hjeHdY,0.372,0.538,9,-13.938,1,0.0333,0.0946,0.0645,0.0768,0.416,113.0,audio_features,0lnjuXBC2RUYD350hjeHdY,https://api.spotify.com/v1/tracks/0lnjuXBC2RUYD350hjeHdY,https://api.spotify.com/v1/audio-analysis/0lnjuXBC2RUYD350hjeHdY,201107,4
All That Jazz,Echo & the Bunnymen,spotify:track:5fBmcFulibrnnu091MmDHU,0.509,0.912,9,-6.119,1,0.0442,0.00274,0.145,0.0664,0.856,133.513,audio_features,5fBmcFulibrnnu091MmDHU,https://api.spotify.com/v1/tracks/5fBmcFulibrnnu091MmDHU,https://api.spotify.com/v1/audio-analysis/5fBmcFulibrnnu091MmDHU,167333,4
Song For Our Ancestors,Steve Miller Band,spotify:track:3F9bAu6kmSyQykFcS8aAJH,0.326,0.214,5,-20.814,1,0.0548,0.821,0.912,0.24,0.0825,120.851,audio_features,3F9bAu6kmSyQykFcS8aAJH,https://api.spotify.com/v1/tracks/3F9bAu6kmSyQykFcS8aAJH,https://api.spotify.com/v1/audio-analysis/3F9bAu6kmSyQykFcS8aAJH,359040,4
Action - Strung Up Edit,Sweet,spotify:track:6TL5tVvmlEfbfpVnqvO3AI,0.366,0.708,2,-6.611,1,0.0371,0.00647,0.00079,0.156,0.483,173.296,audio_features,6TL5tVvmlEfbfpVnqvO3AI,https://api.spotify.com/v1/tracks/6TL5tVvmlEfbfpVnqvO3AI,https://api.spotify.com/v1/audio-analysis/6TL5tVvmlEfbfpVnqvO3AI,216053,4
The Day That Curly Billy Shot Down Crazy Sam Mcgee,The Hollies,spotify:track:1vcfPYQzWn19KcEN6yos6E,0.585,0.899,9,-8.752,1,0.0645,0.298,3.32e-06,0.0748,0.862,137.284,audio_features,1vcfPYQzWn19KcEN6yos6E,https://api.spotify.com/v1/tracks/1vcfPYQzWn19KcEN6yos6E,https://api.spotify.com/v1/audio-analysis/1vcfPYQzWn19KcEN6yos6E,232000,4
The Pilgrim,Wishbone Ash,spotify:track:76x2IUy55EDGxz9txqEcNJ,0.335,0.465,7,-14.399,1,0.0411,0.00351,0.0133,0.0847,0.418,166.279,audio_features,76x2IUy55EDGxz9txqEcNJ,https://api.spotify.com/v1/tracks/76x2IUy55EDGxz9txqEcNJ,https://api.spotify.com/v1/audio-analysis/76x2IUy55EDGxz9txqEcNJ,514276,1
New Religion - Carnival Remix; 2009 Remaster,Duran Duran,spotify:track:76eExZVQboNIrlCiy7gJHw,0.558,0.684,9,-11.366,1,0.0812,0.0169,0.000537,0.323,0.748,126.47,audio_features,76eExZVQboNIrlCiy7gJHw,https://api.spotify.com/v1/tracks/76eExZVQboNIrlCiy7gJHw,https://api.spotify.com/v1/audio-analysis/76eExZVQboNIrlCiy7gJHw,314627,4
Brown Eyes (with Lindsey & Peter Green),Fleetwood Mac,spotify:track:6AAL872OHC6kYcL5QwkS1d,0.643,0.34,11,-14.933,0,0.0292,0.174,0.0113,0.119,0.512,113.199,audio_features,6AAL872OHC6kYcL5QwkS1d,https://api.spotify.com/v1/tracks/6AAL872OHC6kYcL5QwkS1d,https://api.spotify.com/v1/audio-analysis/6AAL872OHC6kYcL5QwkS1d,306680,4
Brown Eyes (with Lindsey & Peter Green),LINDSEY,spotify:track:6AAL872OHC6kYcL5QwkS1d,0.643,0.34,11,-14.933,0,0.0292,0.174,0.0113,0.119,0.512,113.199,audio_features,6AAL872OHC6kYcL5QwkS1d,https://api.spotify.com/v1/tracks/6AAL872OHC6kYcL5QwkS1d,https://api.spotify.com/v1/audio-analysis/6AAL872OHC6kYcL5QwkS1d,306680,4
Brown Eyes (with Lindsey & Peter Green),Peter Green,spotify:track:6AAL872OHC6kYcL5QwkS1d,0.643,0.34,11,-14.933,0,0.0292,0.174,0.0113,0.119,0.512,113.199,audio_features,6AAL872OHC6kYcL5QwkS1d,https://api.spotify.com/v1/tracks/6AAL872OHC6kYcL5QwkS1d,https://api.spotify.com/v1/audio-analysis/6AAL872OHC6kYcL5QwkS1d,306680,4
Inside And Out - 2000 Digital Remaster,Genesis,spotify:track:3OVvQu7AOv87nWkpgPRPMR,0.302,0.546,9,-9.115,1,0.0308,0.317,0.000282,0.219,0.245,138.557,audio_features,3OVvQu7AOv87nWkpgPRPMR,https://api.spotify.com/v1/tracks/3OVvQu7AOv87nWkpgPRPMR,https://api.spotify.com/v1/audio-analysis/3OVvQu7AOv87nWkpgPRPMR,403507,4
Paper Sun,Traffic,spotify:track:0QI9aglyFU9fHHehxCpK1u,0.498,0.882,9,-7.14,0,0.0734,0.0572,0.0129,0.0604,0.515,133.491,audio_features,0QI9aglyFU9fHHehxCpK1u,https://api.spotify.com/v1/tracks/0QI9aglyFU9fHHehxCpK1u,https://api.spotify.com/v1/audio-analysis/0QI9aglyFU9fHHehxCpK1u,213200,4
L'Anarchie Pour Le UK,Sex Pistols,spotify:track:5LHF3NBWENgl3QnhzUMRvG,0.282,0.333,0,-14.125,1,0.0448,0.873,0.00331,0.429,0.761,185.697,audio_features,5LHF3NBWENgl3QnhzUMRvG,https://api.spotify.com/v1/tracks/5LHF3NBWENgl3QnhzUMRvG,https://api.spotify.com/v1/audio-analysis/5LHF3NBWENgl3QnhzUMRvG,204320,4
L'Anarchie Pour Le UK,Louis Brennon,spotify:track:5LHF3NBWENgl3QnhzUMRvG,0.282,0.333,0,-14.125,1,0.0448,0.873,0.00331,0.429,0.761,185.697,audio_features,5LHF3NBWENgl3QnhzUMRvG,https://api.spotify.com/v1/tracks/5LHF3NBWENgl3QnhzUMRvG,https://api.spotify.com/v1/audio-analysis/5LHF3NBWENgl3QnhzUMRvG,204320,4
He Ain't Heavy ... He's My Brother,Neil Diamond,spotify:track:5m6rc4V390YXG7Wa2WpHKx,0.366,0.254,9,-17.158,1,0.0275,0.26,3.38e-05,0.0786,0.213,70.389,audio_features,5m6rc4V390YXG7Wa2WpHKx,https://api.spotify.com/v1/tracks/5m6rc4V390YXG7Wa2WpHKx,https://api.spotify.com/v1/audio-analysis/5m6rc4V390YXG7Wa2WpHKx,251267,4
Marcella - Remastered 2000,The Beach Boys,spotify:track:6ntNjoeZpmP3qMEF3tAlkh,0.578,0.609,8,-9.053,1,0.0261,0.279,0.000111,0.169,0.615,110.857,audio_features,6ntNjoeZpmP3qMEF3tAlkh,https://api.spotify.com/v1/tracks/6ntNjoeZpmP3qMEF3tAlkh,https://api.spotify.com/v1/audio-analysis/6ntNjoeZpmP3qMEF3tAlkh,237227,4
East Side Story,Bob Seger,spotify:track:1Zz3CeoIngTUVMBl2HnbqK,0.581,0.666,4,-8.297,0,0.0398,0.19,0.00446,0.127,0.774,123.378,audio_features,1Zz3CeoIngTUVMBl2HnbqK,https://api.spotify.com/v1/tracks/1Zz3CeoIngTUVMBl2HnbqK,https://api.spotify.com/v1/audio-analysis/1Zz3CeoIngTUVMBl2HnbqK,145627,4
Fylingdale Flyer - 2004 Remaster,Jethro Tull,spotify:track:0DJSlYHVuTLjnoUcdw8aYw,0.66,0.575,3,-12.181,1,0.0332,0.468,4.7e-05,0.0431,0.801,135.707,audio_features,0DJSlYHVuTLjnoUcdw8aYw,https://api.spotify.com/v1/tracks/0DJSlYHVuTLjnoUcdw8aYw,https://api.spotify.com/v1/audio-analysis/0DJSlYHVuTLjnoUcdw8aYw,276333,3
The Eternal Kansas City,Van Morrison,spotify:track:6rHqx2IEiBNi6JSsF3FStu,0.721,0.484,8,-10.464,1,0.0753,0.451,0.0,0.199,0.745,98.518,audio_features,6rHqx2IEiBNi6JSsF3FStu,https://api.spotify.com/v1/tracks/6rHqx2IEiBNi6JSsF3FStu,https://api.spotify.com/v1/audio-analysis/6rHqx2IEiBNi6JSsF3FStu,330187,4
Some Other Time,The Alan Parsons Project,spotify:track:6yasxFe8pbJnqpPOjpT1FS,0.432,0.606,9,-8.253,0,0.0377,0.205,3.07e-05,0.111,0.369,126.454,audio_features,6yasxFe8pbJnqpPOjpT1FS,https://api.spotify.com/v1/tracks/6yasxFe8pbJnqpPOjpT1FS,https://api.spotify.com/v1/audio-analysis/6yasxFe8pbJnqpPOjpT1FS,245773,4
Breakdown,The Alan Parsons Project,spotify:track:1OdDILKk5pxLektkU9XGKZ,0.391,0.289,2,-19.286,1,0.0424,0.222,0.0331,0.0977,0.615,170.088,audio_features,1OdDILKk5pxLektkU9XGKZ,https://api.spotify.com/v1/tracks/1OdDILKk5pxLektkU9XGKZ,https://api.spotify.com/v1/audio-analysis/1OdDILKk5pxLektkU9XGKZ,233133,4
Don't Let It Show,The Alan Parsons Project,spotify:track:4sIS2rmGgH60OliPbLrZvQ,0.418,0.267,1,-18.499,1,0.0407,0.493,0.0268,0.102,0.152,131.956,audio_features,4sIS2rmGgH60OliPbLrZvQ,https://api.spotify.com/v1/tracks/4sIS2rmGgH60OliPbLrZvQ,https://api.spotify.com/v1/audio-analysis/4sIS2rmGgH60OliPbLrZvQ,265747,4
Hey You,Bachman-Turner Overdrive,spotify:track:0MPXY99Wu9Lf2uqq3QLnU9,0.494,0.875,9,-4.336,1,0.0307,0.0322,0.04,0.0456,0.941,119.036,audio_features,0MPXY99Wu9Lf2uqq3QLnU9,https://api.spotify.com/v1/tracks/0MPXY99Wu9Lf2uqq3QLnU9,https://api.spotify.com/v1/audio-analysis/0MPXY99Wu9Lf2uqq3QLnU9,213173,4
